Country,Theme,Name,MinShips
greece,Streams,Kephisos,0
greece,Streams,Ilissos,0
greece,Streams,Erasinos,0
greece,Streams,Lousios,0
greece,Streams,Voidomatis,0
greece,Streams,Acheron,0
greece,Streams,Haliacmon,0
greece,Streams,Pamisos,0
greece,Streams,Eurotas,0
greece,Streams,Ladon,0
greece,Streams,Aroanios,0
greece,Streams,Krathis,0
greece,Streams,Vouraikos,0
greece,Streams,Selinous,0
greece,Streams,Pineios,0
greece,Streams,Titanios,0
greece,Streams,Enipeas,0
greece,Streams,Apidanos,0
greece,Streams,Onchestos,0
greece,Streams,Charadros,0
greece,Streams,Krios,0
greece,Streams,Pamissos,0
greece,Streams,Neda,0
greece,Streams,Alpheios,0
greece,Streams,Kladeos,0
greece,Streams,Erymanthos,0
greece,Streams,Peiros,0
greece,Streams,Glaukos,0
greece,Streams,Selleis,0
greece,Streams,Inachos,0
greece,Streams,Kephissos,0
greece,Streams,Asopos,0
greece,Streams,Ismenos,0
greece,Streams,Dirke,0
greece,Streams,Strymon,0
greece,Streams,Angitis,0
greece,Streams,Nestos,0
greece,Streams,Kosynthos,0
greece,Streams,Filiouris,0
greece,Streams,Evros,0
greece,Streams,Ardas,0
greece,Streams,Erythropotamos,0
greece,Streams,Axios,0
greece,Streams,Loudias,0
greece,Streams,Gallikos,0
greece,Streams,Erigon,0
greece,Streams,Kydnos,0
greece,Streams,Gephyros,0
greece,Streams,Kykhreus,0
greece,Streams,Thermodon,0
greece,Streams,Sarantaporos,0
greece,Streams,Aoos,0
greece,Streams,Drino,0
greece,Streams,Kalamas,0
greece,Streams,Thyamis,0
greece,Streams,Achelos,0
greece,Streams,Louros,0
greece,Streams,Arachthos,0
greece,Streams,Acheloos,0
greece,Streams,Megdovas,0
greece,Streams,Granitsiotis,0
greece,Streams,Agrafiotis,0
greece,Streams,Evinos,0
greece,Streams,Mornos,0
greece,Streams,Pleistos,0
greece,Streams,Boagrios,0
greece,Streams,Krios River,0
greece,Streams,Spercheios,0
greece,Streams,Gorgopotamos,0
greece,Streams,Xerias,0
greece,Streams,Sofaditis,0
greece,Streams,Enipefs,0
greece,Streams,Krannonas,0
greece,Streams,Pamisos River,0
greece,Streams,Pamiso,0
greece,Streams,Mana,0
greece,Streams,Langada,0
greece,Streams,Lousias,0
greece,Streams,Selemnos,0
greece,Streams,Meganitas,0
greece,Streams,Phoenix,0
greece,Streams,Fonissa,0
greece,Streams,Pikrodafni,0
greece,Streams,Keramidia,0
greece,Streams,Charadro,0
greece,Streams,Myli,0
greece,Streams,Geropotamos,0
greece,Streams,Gazanos,0
greece,Streams,Anapo,0
greece,Streams,Koiliaris,0
greece,Streams,Platanias,0
greece,Streams,Keritis,0
greece,Streams,Megalo Rema,0
greece,Towns,Argostoli,0
greece,Towns,Ermoupoli,0
greece,Towns,Nafplio,0
greece,Towns,Kalamata,0
greece,Towns,Tripoli,0
greece,Towns,Lamia,0
greece,Towns,Agrinio,0
greece,Towns,Kozani,0
greece,Towns,Katerini,0
greece,Towns,Trikala,0
greece,Towns,Serres,0
greece,Towns,Xanthi,0
greece,Towns,Drama,0
greece,Towns,Veria,0
greece,Towns,Komotini,0
greece,Towns,Alexandroupoli,0
greece,Towns,Rethymno,0
greece,Towns,Karditsa,0
greece,Towns,Giannitsa,0
greece,Towns,Preveza,0
greece,Towns,Arta,0
greece,Towns,Kilkis,0
greece,Towns,Edessa,0
greece,Towns,Florina,0
greece,Towns,Kastoria,0
greece,Towns,Corfu Town,0
greece,Towns,Mytilene,0
greece,Towns,Chios Town,0
greece,Towns,Samos Town,0
greece,Towns,Hermoupolis,0
greece,Towns,Naxos Town,0
greece,Towns,Paros Town,0
greece,Towns,Thira,0
greece,Towns,Zakynthos Town,0
greece,Towns,Kefalonia Town,0
greece,Towns,Argostolion,0
greece,Towns,Lixouri,0
greece,Towns,Lefkada Town,0
greece,Towns,Ithaki,0
greece,Towns,Pylos,0
greece,Towns,Methoni,0
greece,Towns,Koroni,0
greece,Towns,Kyparissia,0
greece,Towns,Messene,0
greece,Towns,Sparta Town,0
greece,Towns,Monemvasia,0
greece,Towns,Githio,0
greece,Towns,Gytheio,0
greece,Towns,Mystras,0
greece,Towns,Megalopoli,0
greece,Towns,Dimitsana,0
greece,Towns,Stemnitsa,0
greece,Towns,Karytaina,0
greece,Towns,Andritsaina,0
greece,Towns,Olympia Town,0
greece,Towns,Pyrgos,0
greece,Towns,Amaliada,0
greece,Towns,Gastouni,0
greece,Towns,Kyllini,0
greece,Towns,Patrai,0
greece,Towns,Aigion,0
greece,Towns,Kalavryta,0
greece,Towns,Diakopto,0
greece,Towns,Akrata,0
greece,Towns,Xylokastro,0
greece,Towns,Kiato,0
greece,Towns,Nemea,0
greece,Towns,Epidaurus,0
greece,Towns,Troezen,0
greece,Towns,Poros,0
greece,Towns,Hydra Town,0
greece,Towns,Spetses,0
greece,Towns,Aegina Town,0
greece,Towns,Salamis Town,0
greece,Towns,Megara Town,0
greece,Towns,Eleusis,0
greece,Towns,Marathon Town,0
greece,Towns,Rafina,0
greece,Towns,Lavrio,0
greece,Towns,Sounion,0
greece,Towns,Brauron,0
greece,Towns,Thorikos,0
greece,Towns,Oropos,0
greece,Towns,Tanagra,0
greece,Towns,Plataea Town,0
greece,Towns,Thespiae,0
greece,Towns,Thisbe,0
greece,Towns,Orchomenos,0
greece,Towns,Chaeronea Town,0
greece,Towns,Lebadeia,0
greece,Towns,Delphi Town,0
greece,Towns,Amphissa,0
greece,Towns,Naupaktos,0
greece,Towns,Messolonghi,0
greece,Towns,Aetolikon,0
greece,Towns,Thermon,0
greece,Towns,Stratos,0
greece,Towns,Ambrakia,0
greece,Towns,Nikopolis,0
greece,Towns,Parga,0
greece,Towns,Igoumenitsa,0
greece,Towns,Filiates,0
greece,Towns,Paramythia,0
greece,Towns,Dodoni,0
greece,Towns,Metsovo,0
greece,Towns,Ioannina Town,0
greece,Towns,Konitsa,0
greece,Towns,Kalampaka,0
greece,Towns,Meteora,0
greece,Towns,Grevena,0
greece,Towns,Kastoria Town,0
greece,Towns,Florina Town,0
greece,Towns,Amyntaion,0
greece,Towns,Ptolemaida,0
greece,Towns,Kozani Town,0
greece,Towns,Siatista,0
greece,Towns,Velvento,0
greece,Towns,Servia,0
greece,Towns,Katerini Town,0
greece,Towns,Dion,0
greece,Towns,Litochoro,0
greece,Towns,Platamonas,0
greece,Towns,Elassona,0
greece,Towns,Tyrnavos,0
greece,Towns,Larissa Town,0
greece,Towns,Farsala,0
greece,Towns,Volos Town,0
greece,Towns,Almyros,0
greece,Towns,Stylida,0
greece,Towns,Lamia Town,0
greece,Towns,Atalanti,0
greece,Towns,Amfissa,0
greece,Towns,Livadeia,0
greece,Towns,Thebes Town,0
greece,Towns,Chalcis Town,0
greece,Towns,Eretria,0
greece,Towns,Amarynthos,0
greece,Towns,Kymi,0
greece,Towns,Karystos,0
greece,Towns,Edipsos,0
greece,Towns,Istiaia,0
greece,Towns,Skiathos Town,0
greece,Towns,Skopelos Town,0
greece,Towns,Alonissos Town,0
greece,Towns,Skyros Town,0
greece,Towns,Kos Town,0
greece,Towns,Kalymnos Town,0
greece,Towns,Patmos Town,0
greece,Towns,Leros,0
greece,Towns,Astypalaia,0
greece,Towns,Nisyros,0
greece,Towns,Tilos,0
greece,Towns,Symi,0
greece,Towns,Rhodes Town,0
greece,Towns,Lindos,0
greece,Towns,Kamiros,0
greece,Towns,Ialyssos,0
greece,Towns,Karpathos Town,0
greece,Towns,Kasos,0
greece,Towns,Milos Town,0
greece,Towns,Kimolos,0
greece,Towns,Sifnos Town,0
greece,Towns,Serifos Town,0
greece,Towns,Kythnos,0
greece,Towns,Kea,0
greece,Towns,Andros Town,0
greece,Towns,Tinos Town,0
greece,Towns,Syros Town,0
greece,Towns,Mykonos Town,0
greece,Towns,Delos Town,0
greece,Towns,Rheneia,0
greece,Towns,Paros,0
greece,Towns,Antiparos,0
greece,Towns,Naxos,0
greece,Towns,Amorgos Town,0
greece,Towns,Ios Town,0
greece,Towns,Thera,0
greece,Towns,Folegandros Town,0
greece,Towns,Sikinos,0
greece,Towns,Anafi,0
greece,Towns,Heraklion Town,0
greece,Towns,Chania Town,0
greece,Towns,Rethymnon,0
greece,Towns,Agios Nikolaos,0
greece,Towns,Ierapetra,0
greece,Towns,Sitia,0
greece,Towns,Kissamos,0
greece,Towns,Paleochora,0
greece,Towns,Sfakia,0
greece,Towns,Loutro,0
greece,Towns,Agia Roumeli,0
greece,Towns,Samaria,0
greece,Towns,Malia,0
greece,Towns,Gortyn,0
greece,Towns,Phaistos,0
greece,Towns,Knossos,0
greece,Towns,Lyttos,0
greece,Towns,Gournia,0
greece,Birds,Aetos,0
greece,Birds,Geraki,0
greece,Birds,Gypas,0
greece,Birds,Pelargos,0
greece,Birds,Pelekanos,0
greece,Birds,Kyknos,0
greece,Birds,Erodios,0
greece,Birds,Alkyon,0
greece,Birds,Aidoni,0
greece,Birds,Chelidoni,0
greece,Birds,Koukos,0
greece,Birds,Glaros,0
greece,Birds,Milanos,0
greece,Birds,Platalea,0
greece,Birds,Porphyrio,0
greece,Birds,Tsichla,0
greece,Birds,Laros,0
greece,Birds,Trygoni,0
greece,Birds,Skopos,0
greece,Birds,Myioktonos,0
greece,Birds,Agriochina,0
greece,Birds,Peristeri,0
greece,Birds,Spizaetos,0
greece,Birds,Neraidogerako,0
greece,Birds,Tyranas,0
greece,Lakes,Trichonida,0
greece,Lakes,Lyssimachia,0
greece,Lakes,Amvrakia,0
greece,Lakes,Ozeros,0
greece,Lakes,Volvi,0
greece,Lakes,Koroneia,0
greece,Lakes,Kastoria,0
greece,Lakes,Prespa,0
greece,Lakes,Mikri Prespa,0
greece,Lakes,Yliki,0
greece,Lakes,Paralimni,0
greece,Lakes,Vegoritida,0
greece,Lakes,Chimaditis,0
greece,Lakes,Petron,0
greece,Lakes,Zazari,0
greece,Lakes,Doirani,0
greece,Lakes,Ismarida,0
greece,Lakes,Mitrikou,0
greece,Lakes,Vistonis,0
greece,Lakes,Karla,0
greece,Towns,Nafpaktos,0
greece,Towns,Galaxidi,0
greece,Towns,Amphissa,0
greece,Towns,Monemvasia,0
greece,Towns,Mystras,0
greece,Towns,Geraki,0
greece,Towns,Leonidio,0
greece,Towns,Kyparissia,0
greece,Towns,Koroni,0
greece,Towns,Methoni,0
greece,Towns,Pylos,0
greece,Towns,Filiatra,0
greece,Towns,Andritsena,0
greece,Towns,Dimitsana,0
greece,Towns,Stemnitsa,0
greece,Towns,Vytina,0
greece,Towns,Karytaina,0
greece,Towns,Kastri,0
greece,Towns,Arachova,0
greece,Towns,Distomo,0
greece,Towns,Osios Loukas,0
greece,Towns,Livadeia,0
greece,Towns,Thespies,0
greece,Towns,Tanagra,0
greece,Towns,Plataia,0
# Britain
britain,Heroes,Nelson,0
britain,Heroes,Drake,0
britain,Heroes,Cook,0
britain,Heroes,Raleigh,0
britain,Heroes,Wellington,0
britain,Heroes,Marlborough,0
britain,Heroes,Hood,0
britain,Heroes,Rodney,0
britain,Heroes,Jellicoe,0
britain,Heroes,Beatty,0
britain,Heroes,Cunningham,0
britain,Heroes,Hawke,0
britain,Heroes,Howe,0
britain,Heroes,Collingwood,0
britain,Heroes,Duncan,0
britain,Heroes,Cornwallis,0
britain,Heroes,Anson,0
britain,Heroes,Benbow,0
britain,Heroes,Blake,0
britain,Heroes,Fisher,0
britain,Heroes,Mountbatten,0
britain,Heroes,Frobisher,0
britain,Heroes,Gilbert,0
britain,Heroes,Cavendish,0
britain,Heroes,Grenville,0
britain,Cities,London,0
britain,Cities,Portsmouth,0
britain,Cities,Plymouth,0
britain,Cities,Edinburgh,0
britain,Cities,Glasgow,0
britain,Cities,Liverpool,0
britain,Cities,Manchester,0
britain,Cities,Birmingham,0
britain,Cities,Bristol,0
britain,Cities,Newcastle,0
britain,Cities,Southampton,0
britain,Cities,Belfast,0
britain,Cities,Cardiff,0
britain,Cities,Aberdeen,0
britain,Cities,Dundee,0
britain,Cities,York,0
britain,Cities,Canterbury,0
britain,Cities,Oxford,0
britain,Cities,Cambridge,0
britain,Cities,Coventry,0
britain,Cities,Leicester,0
britain,Cities,Nottingham,0
britain,Cities,Sheffield,0
britain,Cities,Leeds,0
britain,Cities,Hull,0
britain,Cities,Dover,0
britain,Cities,Brighton,0
britain,Cities,Exeter,0
britain,Cities,Bath,0
britain,Cities,Winchester,0
britain,Royalty,Victoria,0
britain,Royalty,Elizabeth,0
britain,Royalty,George,0
britain,Royalty,Edward,0
britain,Royalty,William,0
britain,Royalty,Mary,0
britain,Royalty,Anne,0
britain,Royalty,Henry,0
britain,Royalty,Richard,0
britain,Royalty,Charles,0
britain,Royalty,James,0
britain,Royalty,Alfred,0
britain,Royalty,Arthur,0
britain,Royalty,Albert,0
britain,Royalty,Alexandra,0
britain,Royalty,Charlotte,0
britain,Royalty,Margaret,0
britain,Royalty,Catherine,0
britain,Royalty,Eleanor,0
britain,Royalty,Matilda,0
britain,Counties,Yorkshire,0
britain,Counties,Cornwall,0
britain,Counties,Devon,0
britain,Counties,Kent,0
britain,Counties,Norfolk,0
britain,Counties,Suffolk,0
britain,Counties,Essex,0
britain,Counties,Sussex,0
britain,Counties,Surrey,0
britain,Counties,Hampshire,0
britain,Counties,Dorset,0
britain,Counties,Somerset,0
britain,Counties,Gloucestershire,0
britain,Counties,Worcestershire,0
britain,Counties,Warwickshire,0
britain,Counties,Staffordshire,0
britain,Counties,Derbyshire,0
britain,Counties,Lancashire,0
britain,Counties,Cheshire,0
britain,Counties,Shropshire,0
britain,Counties,Lincolnshire,0
britain,Counties,Northumberland,0
britain,Counties,Cumberland,0
britain,Counties,Westmorland,0
britain,Counties,Durham,0
britain,Rivers,Thames,0
britain,Rivers,Severn,0
britain,Rivers,Trent,0
britain,Rivers,Mersey,0
britain,Rivers,Clyde,0
britain,Rivers,Dee,0
britain,Rivers,Avon,0
britain,Rivers,Tyne,0
britain,Rivers,Wear,0
britain,Rivers,Ouse,0
britain,Rivers,Forth,0
britain,Rivers,Spey,0
britain,Rivers,Tweed,0
britain,Rivers,Tay,0
britain,Rivers,Eden,0
britain,Battles,Trafalgar,0
britain,Battles,Waterloo,0
britain,Battles,Jutland,0
britain,Battles,Blenheim,0
britain,Battles,Agincourt,0
britain,Battles,Crécy,0
britain,Battles,Hastings,0
britain,Battles,Bosworth,0
britain,Battles,Culloden,0
britain,Battles,Malplaquet,0
britain,Battles,Ramillies,0
britain,Battles,Oudenarde,0
britain,Battles,Salamanca,0
britain,Battles,Vittoria,0
britain,Battles,Camperdown,0
britain,Battles,Copenhagen,0
britain,Battles,Nile,0
britain,Battles,St Vincent,0
britain,Mountains,Ben Nevis,0
britain,Mountains,Snowdon,0
britain,Mountains,Scafell Pike,0
britain,Mountains,Helvellyn,0
britain,Mountains,Ben Macdui,0
britain,Mountains,Braeriach,0
britain,Mountains,Cairn Toul,0
britain,Mountains,Cairngorm,0
britain,Mountains,Grampians,0
britain,Mountains,Pennines,0
britain,Mountains,Cheviot,0
britain,Mountains,Cross Fell,0
britain,Mountains,Dartmoor,0
britain,Mountains,Exmoor,0
britain,Mountains,Brecon Beacons,0
britain,Birds,Puffin,0
britain,Birds,Gannet,0
britain,Birds,Osprey,0
britain,Birds,Kestrel,0
britain,Birds,Peregrine,0
britain,Birds,Merlin,0
britain,Birds,Sparrowhawk,0
britain,Birds,Goshawk,0
britain,Birds,Buzzard,0
britain,Birds,Red Kite,0
britain,Birds,Harrier,0
britain,Birds,Golden Eagle,0
britain,Birds,White-tailed Eagle,0
britain,Birds,Raven,0
britain,Birds,Jackdaw,0
britain,Birds,Chough,0
britain,Birds,Magpie,0
britain,Birds,Jay,0
britain,Birds,Robin,0
britain,Birds,Blackbird,0
britain,Birds,Nightingale,0
britain,Birds,Wren,0
britain,Birds,Kingfisher,0
britain,Birds,Dipper,0
britain,Birds,Oystercatcher,0
britain,Birds,Avocet,0
britain,Birds,Lapwing,0
britain,Birds,Curlew,0
britain,Birds,Whimbrel,0
britain,Birds,Dunlin,0
britain,Birds,Snipe,0
britain,Birds,Woodcock,0
britain,Birds,Redshank,0
britain,Birds,Greenshank,0
britain,Birds,Eider,0
britain,Birds,Shelduck,0
britain,Birds,Teal,0
britain,Birds,Wigeon,0
britain,Birds,Pintail,0
britain,Birds,Pochard,0
britain,Birds,Goldeneye,0
britain,Birds,Goosander,0
britain,Birds,Smew,0
britain,Birds,Cormorant,0
britain,Birds,Shag,0
britain,Birds,Heron,0
britain,Birds,Bittern,0
britain,Birds,Swallow,0
britain,Birds,Swift,0
britain,Birds,Guillemot,0
britain,Birds,Razorbill,0
britain,Birds,Skua,0
britain,Birds,Fulmar,0
britain,Birds,Siskin,0
britain,Birds,Bullfinch,0
britain,Birds,Crossbill,0
britain,Birds,Stonechat,0
britain,Birds,Wheatear,0
britain,Birds,Fieldfare,0
britain,Birds,Redwing,0
britain,Birds,Dotterel,0
britain,Birds,Ptarmigan,0
britain,Birds,Capercaillie,0
britain,Birds,Grouse,0
britain,Lakes,Windermere,0
britain,Lakes,Ullswater,0
britain,Lakes,Thirlmere,0
britain,Lakes,Coniston Water,0
britain,Lakes,Grasmere,0
britain,Lakes,Rydal Water,0
britain,Lakes,Bassenthwaite,0
britain,Lakes,Derwent Water,0
britain,Lakes,Bala,0
britain,Lakes,Vyrnwy,0
britain,Lakes,Loch Lomond,0
britain,Lakes,Loch Ness,0
britain,Lakes,Loch Tay,0
britain,Lakes,Loch Awe,0
britain,Lakes,Loch Katrine,0
britain,Lakes,Loch Morar,0
britain,Lakes,Loch Rannoch,0
britain,Lakes,Loch Maree,0
britain,Lakes,Loch Lochy,0
britain,Lakes,Loch Earn,0
britain,Streams,Windrush,0
britain,Streams,Evenlode,0
britain,Streams,Cherwell,0
britain,Streams,Coin,0
britain,Streams,Leach,0
britain,Streams,Churn,0
britain,Streams,Colne,0
britain,Streams,Misbourne,0
britain,Streams,Ver,0
britain,Streams,Gade,0
britain,Streams,Alre,0
britain,Streams,Meon,0
britain,Streams,Wylye,0
britain,Streams,Bourne,0
britain,Streams,Ebble,0
britain,Streams,Nadder,0
britain,Streams,Test,0
britain,Streams,Anton,0
britain,Streams,Lavant,0
britain,Streams,Wey,0
britain,Streams,Tillingbourne,0
britain,Streams,Rother,0
britain,Streams,Cuckmere,0
britain,Streams,Loddon,0
britain,Streams,Kennet,0
britain,Towns,Alnwick,0
britain,Towns,Ambleside,0
britain,Towns,Arundel,0
britain,Towns,Bakewell,0
britain,Towns,Bamburgh,0
britain,Towns,Bewdley,0
britain,Towns,Bideford,0
britain,Towns,Bodmin,0
britain,Towns,Bridgnorth,0
britain,Towns,Bridport,0
britain,Towns,Burford,0
britain,Towns,Chipping Campden,0
britain,Towns,Cirencester,0
britain,Towns,Cockermouth,0
britain,Towns,Dartmouth,0
britain,Towns,Dolgellau,0
britain,Towns,Dunster,0
britain,Towns,Faversham,0
britain,Towns,Harlech,0
britain,Towns,Helmsley,0
britain,Towns,Kendal,0
britain,Towns,Lavenham,0
britain,Towns,Ludlow,0
britain,Towns,Lyme Regis,0
britain,Towns,Malmesbury,0
britain,Towns,Monmouth,0
britain,Towns,Morpeth,0
britain,Towns,Much Wenlock,0
britain,Towns,Padstow,0
britain,Towns,Pershore,0
# France
france,Heroes,Napoleon,0
france,Heroes,Lafayette,0
france,Heroes,Richelieu,0
france,Heroes,Clemenceau,0
france,Heroes,De Gaulle,0
france,Heroes,Joan of Arc,0
france,Heroes,Charlemagne,0
france,Heroes,Vercingetorix,0
france,Heroes,Turenne,0
france,Heroes,Condé,0
france,Heroes,Suffren,0
france,Heroes,Tourville,0
france,Heroes,Duguay-Trouin,0
france,Heroes,Jean Bart,0
france,Heroes,Colbert,0
france,Heroes,Vauban,0
france,Heroes,Rochambeau,0
france,Heroes,Ney,0
france,Heroes,Massena,0
france,Heroes,Murat,0
france,Heroes,Lannes,0
france,Heroes,Davout,0
france,Heroes,Soult,0
france,Heroes,Foch,0
france,Heroes,Joffre,0
france,Cities,Paris,0
france,Cities,Marseille,0
france,Cities,Lyon,0
france,Cities,Toulon,0
france,Cities,Brest,0
france,Cities,Bordeaux,0
france,Cities,Toulouse,0
france,Cities,Nice,0
france,Cities,Nantes,0
france,Cities,Strasbourg,0
france,Cities,Lille,0
france,Cities,Rennes,0
france,Cities,Reims,0
france,Cities,Le Havre,0
france,Cities,Rouen,0
france,Cities,Orleans,0
france,Cities,Dijon,0
france,Cities,Clermont-Ferrand,0
france,Cities,Montpellier,0
france,Cities,Cherbourg,0
france,Cities,Calais,0
france,Cities,Dunkirk,0
france,Cities,Rochefort,0
france,Cities,La Rochelle,0
france,Cities,Lorient,0
france,Regions,Normandy,0
france,Regions,Brittany,0
france,Regions,Provence,0
france,Regions,Burgundy,0
france,Regions,Alsace,0
france,Regions,Lorraine,0
france,Regions,Champagne,0
france,Regions,Aquitaine,0
france,Regions,Languedoc,0
france,Regions,Picardy,0
france,Regions,Gascony,0
france,Regions,Anjou,0
france,Regions,Poitou,0
france,Regions,Auvergne,0
france,Regions,Dauphine,0
france,Regions,Savoy,0
france,Regions,Corsica,0
france,Rivers,Seine,0
france,Rivers,Loire,0
france,Rivers,Rhone,0
france,Rivers,Garonne,0
france,Rivers,Dordogne,0
france,Rivers,Somme,0
france,Rivers,Marne,0
france,Rivers,Oise,0
france,Rivers,Meuse,0
france,Rivers,Moselle,0
france,Rivers,Saone,0
france,Rivers,Charente,0
france,Rivers,Adour,0
france,Battles,Austerlitz,0
france,Battles,Jena,0
france,Battles,Wagram,0
france,Battles,Friedland,0
france,Battles,Marengo,0
france,Battles,Rivoli,0
france,Battles,Bouvines,0
france,Battles,Fontenoy,0
france,Battles,Denain,0
france,Battles,Rocroi,0
france,Battles,Verdun,0
france,Battles,Marne,0
france,Battles,Valmy,0
france,Battles,Fleurus,0
france,Mountains,Mont Blanc,0
france,Mountains,Vosges,0
france,Mountains,Jura,0
france,Mountains,Pyrenees,0
france,Mountains,Massif Central,0
france,Mountains,Auvergne,0
france,Mountains,Cévennes,0
france,Mountains,Ardennes,0
france,Mountains,Pelvoux,0
france,Mountains,Mercantour,0
france,Mountains,Belledonne,0
france,Mountains,Chartreuse,0
france,Mountains,Vercors,0
france,Birds,Hirondelle,0
france,Birds,Étourneau,0
france,Birds,Merle,0
france,Birds,Grive,0
france,Birds,Rossignol,0
france,Birds,Rouge-gorge,0
france,Birds,Mésange,0
france,Birds,Martin-pêcheur,0
france,Birds,Pivert,0
france,Birds,Coucou,0
france,Birds,Chouette,0
france,Birds,Buse,0
france,Birds,Faucon,0
france,Birds,Épervier,0
france,Birds,Milan,0
france,Birds,Balbuzard,0
france,Birds,Aigle,0
france,Birds,Vautour,0
france,Birds,Cigogne,0
france,Birds,Héron,0
france,Birds,Spatule,0
france,Birds,Flamant,0
france,Birds,Cormoran,0
france,Birds,Macareux,0
france,Birds,Goéland,0
france,Birds,Sterne,0
france,Birds,Mouette,0
france,Birds,Grèbe,0
france,Birds,Sarcelle,0
france,Birds,Harle,0
france,Birds,Bernache,0
france,Birds,Cygne,0
france,Birds,Grue,0
france,Birds,Huîtrier,0
france,Birds,Vanneau,0
france,Birds,Bécasse,0
france,Birds,Bécassine,0
france,Birds,Courlis,0
france,Birds,Avocette,0
france,Birds,Pluvier,0
france,Birds,Chevalier,0
france,Birds,Phalarope,0
france,Birds,Canard,0
france,Birds,Fuligule,0
france,Birds,Garrot,0
france,Birds,Eider,0
france,Birds,Alouette,0
france,Birds,Perdrix,0
france,Birds,Faisan,0
france,Birds,Grouse,0
france,Lakes,Léman,0
france,Lakes,Bourget,0
france,Lakes,Annecy,0
france,Lakes,Vassivière,0
france,Lakes,Pareloup,0
france,Lakes,Der-Chantecoq,0
france,Lakes,Sainte-Croix,0
france,Lakes,Serre-Ponçon,0
france,Lakes,Nantua,0
france,Lakes,Clairvaux,0
france,Lakes,Biscarrosse,0
france,Lakes,Lacanau,0
france,Lakes,Parentis,0
france,Lakes,Cazaux,0
france,Lakes,Hourtin,0
france,Lakes,Orient,0
france,Lakes,Temple,0
france,Lakes,Amance,0
france,Lakes,Auzon,0
france,Lakes,Gour de Tazenat,0
france,Streams,Sorgue,0
france,Streams,Ouvèze,0
france,Streams,Arc,0
france,Streams,Huveaune,0
france,Streams,Gapeau,0
france,Streams,Touloubre,0
france,Streams,Ubaye,0
france,Streams,Tinée,0
france,Streams,Vésubie,0
france,Streams,Roya,0
france,Streams,Paillon,0
france,Streams,Brague,0
france,Streams,Loup,0
france,Streams,Siagne,0
france,Streams,Argens,0
france,Streams,Nartuby,0
france,Streams,Réal,0
france,Streams,Bévéra,0
france,Streams,Gapeau,0
france,Streams,Var,0
france,Towns,Amboise,0
france,Towns,Autun,0
france,Towns,Avallon,0
france,Towns,Bayeux,0
france,Towns,Beaune,0
france,Towns,Blois,0
france,Towns,Bourges,0
france,Towns,Carcassonne,0
france,Towns,Chartres,0
france,Towns,Chinon,0
france,Towns,Cognac,0
france,Towns,Colmar,0
france,Towns,Dinan,0
france,Towns,Figeac,0
france,Towns,Guérande,0
france,Towns,Kaysersberg,0
france,Towns,Laon,0
france,Towns,Lectoure,0
france,Towns,Loches,0
france,Towns,Pézenas,0
france,Towns,Provins,0
france,Towns,Richelieu,0
france,Towns,Riquewihr,0
france,Towns,Sarlat,0
france,Towns,Uzès,0
# Germany
germany,Heroes,Bismarck,0
germany,Heroes,Frederick the Great,0
germany,Heroes,Scharnhorst,0
germany,Heroes,Gneisenau,0
germany,Heroes,Moltke,0
germany,Heroes,Hindenburg,0
germany,Heroes,Ludendorff,0
germany,Heroes,Blucher,0
germany,Heroes,Clausewitz,0
germany,Heroes,Yorck,0
germany,Heroes,Seydlitz,0
germany,Heroes,Lützow,0
germany,Heroes,Stein,0
germany,Heroes,Hardenberg,0
germany,Heroes,Tirpitz,0
germany,Heroes,Hipper,0
germany,Heroes,Scheer,0
germany,Heroes,Spee,0
germany,Heroes,Derfflinger,0
germany,Cities,Berlin,0
germany,Cities,Hamburg,0
germany,Cities,Bremen,0
germany,Cities,Kiel,0
germany,Cities,Dresden,0
germany,Cities,Munich,0
germany,Cities,Cologne,0
germany,Cities,Frankfurt,0
germany,Cities,Leipzig,0
germany,Cities,Stuttgart,0
germany,Cities,Hanover,0
germany,Cities,Nuremberg,0
germany,Cities,Dortmund,0
germany,Cities,Essen,0
germany,Cities,Düsseldorf,0
germany,Cities,Breslau,0
germany,Cities,Danzig,0
germany,Cities,Königsberg,0
germany,Cities,Stettin,0
germany,Cities,Lübeck,0
germany,Cities,Rostock,0
germany,Cities,Magdeburg,0
germany,Cities,Augsburg,0
germany,Cities,Karlsruhe,0
germany,Cities,Mannheim,0
germany,Regions,Bavaria,0
germany,Regions,Prussia,0
germany,Regions,Saxony,0
germany,Regions,Swabia,0
germany,Regions,Brandenburg,0
germany,Regions,Pomerania,0
germany,Regions,Silesia,0
germany,Regions,Westphalia,0
germany,Regions,Rhineland,0
germany,Regions,Franconia,0
germany,Regions,Thuringia,0
germany,Regions,Hesse,0
germany,Regions,Holstein,0
germany,Regions,Baden,0
germany,Regions,Württemberg,0
germany,Rivers,Rhine,0
germany,Rivers,Elbe,0
germany,Rivers,Danube,0
germany,Rivers,Oder,0
germany,Rivers,Weser,0
germany,Rivers,Main,0
germany,Rivers,Neckar,0
germany,Rivers,Spree,0
germany,Rivers,Isar,0
germany,Rivers,Mosel,0
germany,Rivers,Ruhr,0
germany,Rivers,Ems,0
germany,Rivers,Saale,0
germany,Battles,Tannenberg,0
germany,Battles,Sedan,0
germany,Battles,Leipzig,0
germany,Battles,Rossbach,0
germany,Battles,Leuthen,0
germany,Battles,Zorndorf,0
germany,Battles,Königgrätz,0
